ie,davis_class_any,davis_class_code,mean_ie_lu_price,med_ie_lu_price,sd_ie_lu_price,count_ie_lu_price
1357,alfalfa,1,16594.295,11519.585,9997.9209,5
1357,fallow,5,24326.529,24948.379,2678.5171,4
1357,grain,7,7602.0542,7602.0542,,1
1357,orchard,9,9802.2617,9802.2617,,1
1357,tomato,13,20631.176,20631.176,,1
1357,truck crops,14,13132.546,13132.546,,1
1357,vineyard,15,15480.035,15480.035,1000.0707,2
1358,fallow,5,1006.5848,1006.5848,,1
1358,pasture,11,818093.69,74836.102,1326038.9,3
1358,truck crops,14,21121.555,21121.555,2126.5132,2
1358,vineyard,15,22114.424,22114.424,,1
1359,citrus and olives,2,20842.77,19563.982,6392.6401,3
1359,orchard,9,30713.824,30713.824,14481.62,2
1359,pasture,11,8180.2358,8000,664.44537,3
1359,vineyard,15,18499.096,18499.096,,1
1360,pasture,11,1583.9812,1583.9812,,1
1361,pasture,11,1535.3969,1535.3969,979.84308,2
1362,alfalfa,1,47209.602,47209.602,,1
1362,fallow,5,9154.8213,5974.0259,5712.4038,5
1362,orchard,9,12338.853,12338.853,7479.7212,2
1362,pasture,11,4042.0046,1943.6864,5443.376,5
1363,fallow,5,1302.6438,1302.6438,,1
1364,alfalfa,1,6287.5288,6287.5288,,1
1364,fallow,5,16698.324,16698.324,,1
1366,alfalfa,1,2813.593,2813.593,,1
1366,fallow,5,1294.1464,1294.1464,,1
1367,alfalfa,1,18875.902,18875.902,4991.98,2
1367,fallow,5,6308.9146,6308.9146,,1
1368,alfalfa,1,15627.563,22777.09,13050.899,3
1368,fallow,5,17647.771,19348.639,8263.3223,3
1368,orchard,9,12294.231,12294.231,,1
1368,vineyard,15,20475.158,20475.158,,1
1369,alfalfa,1,12836.278,9872.8467,5586.2393,3
1369,cotton,3,11226.875,11226.875,,1
1369,grain,7,19546.072,19546.072,,1
1369,truck crops,14,12518.979,12518.979,,1
1369,vineyard,15,14693.795,14693.795,8244.5527,2
1370,fallow,5,3277.9375,3277.9375,3509.6235,2
1370,grain,7,19867.488,19867.488,,1
1370,truck crops,14,3166.1392,3166.1392,2610.6589,2
1370,vineyard,15,14215.357,12030.684,9940.7578,4
1371,citrus and olives,2,19903.863,19903.863,3932.3298,2
1371,orchard,9,9356.1768,9356.1768,,1
1371,pasture,11,9332.1611,9332.1611,,1
1371,truck crops,14,1320.1245,1320.1245,,1
1372,pasture,11,15945.672,3517.9927,27294.18,4
1373,alfalfa,1,47209.602,47209.602,,1
1373,cotton,3,155757.98,155757.98,203491.44,2
1373,fallow,5,10329.932,10329.932,9006.2676,2
1373,orchard,9,6.4317555,6.4317555,,1
1373,pasture,11,12947.315,12947.315,10314.43,2
1373,truck crops,14,13200.867,13200.867,5190.9834,2
1373,vineyard,15,14701.532,14701.532,,1
1374,cotton,3,11867.808,11867.808,,1
1374,fallow,5,13628.393,10344.043,12874.619,8
1374,tomato,13,17625,17625,,1
1375,cotton,3,6353.5259,6353.5259,,1
1375,fallow,5,15585.054,14735.922,6476.4658,7
1375,orchard,9,6.4317555,6.4317555,,1
1375,truck crops,14,10320.864,10320.864,,1
1376,citrus and olives,2,5528.9033,5528.9033,,1
1376,pasture,11,18.425159,18.425159,,1
1380,cotton,3,11226.875,11226.875,,1
1380,fallow,5,11845.009,11845.009,10707.153,2
1380,orchard,9,19186.186,19186.186,,1
1381,alfalfa,1,25941.697,25941.697,5000.5625,2
1381,cotton,3,19734.773,19734.773,,1
1381,fallow,5,1225.1656,1225.1656,,1
1381,orchard,9,12007.123,12007.123,,1
1381,tomato,13,12248.93,12248.93,11706.447,2
1381,truck crops,14,5570.6265,5570.6265,,1
1382,fallow,5,8652.6699,3980.7534,8079.3506,6
1382,pasture,11,13159.495,13159.495,,1
1382,tomato,13,18887.076,18887.076,,1
1382,truck crops,14,3818.9143,3818.9143,,1
1382,vineyard,15,4519.5601,4519.5601,1024.0773,2
1384,tomato,13,18885.301,18885.301,,1
1384,truck crops,14,34381.648,34381.648,,1
1384,vineyard,15,3795.428,3795.428,,1
1385,orchard,9,17916.678,17916.678,,1
1385,pasture,11,21592.803,21592.803,,1
1385,truck crops,14,16943.953,16943.953,6257.8569,2
1386,pasture,11,59.096836,59.096836,,1
1387,vineyard,15,29279.982,29279.982,,1
1388,developed,4,13236.512,13236.512,,1
1388,fallow,5,19013.816,19013.816,,1
1388,grain,7,13236.512,13236.512,,1
1388,orchard,9,15373.982,15373.982,15226.992,2
1388,truck crops,14,13236.513,13236.513,,1
1388,vineyard,15,27497.621,27497.621,,1
1389,orchard,9,36565.438,36565.438,,1
1389,pasture,11,21592.803,21592.803,,1
1391,orchard,9,27250.154,27250.154,12140.606,2
1391,vineyard,15,19910.59,19910.59,1150.6284,2
